tenure,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Churn
55.29759214462764,84.06648839910261,4648.674388524647,-5.407678632621302,0.18615152760962328,3.4139502422044554,0.6543665978982645,-0.9338611782524506,3.9150415719955376,-5.031248867505668,-0.8193464372123045,10.585327142796617,0
37.98292884248595,56.4808774858667,2145.3091505068414,2.26418639983597,1.838642200065495,2.426102294269285,-2.4616401718148517,5.641466262700224,-1.5769385016495558,3.464172794460277,-3.616555850610646,0.5168934950810823,1
51.75093814756966,63.82396852623226,3302.9502475334784,-1.1939725216726615,4.241814762807544,4.588573367881871,-3.4809964821696546,1.260883810298896,-3.296731488806338,0.1729833406940975,-0.7352169082570796,-1.27898119485158,1
37.25540295499333,50.09974636296563,1866.4862386952461,0.7559409944615663,-3.59611268368082,-0.4275450044889346,4.807823205201005,0.7580753761495163,1.1758032848781887,3.301588376061876,-1.751183895781098,-2.2290544706269606,0
14.441922086703785,55.97832415579092,808.4345960021809,-0.5008616416379399,-1.6173914308622912,0.7456117869914758,3.2635413794628936,0.8957292798354757,2.818560274442654,-0.6484200681576247,-1.162281211753125,3.7327636428278996,0
42.43087608244642,61.65806639126598,2616.2057745310613,-2.376142668225968,-2.7057360194040947,-1.590534295066273,0.6296357899342311,1.1276877786453627,0.4770082707338734,2.6177240151582346,-3.505335124858319,2.5069143879570777,0
17.639231493669385,45.82178270810724,808.2610326409206,-0.7909248122314534,-0.7469424940327174,-1.102783742257416,1.6001198006016055,3.7402025052432237,2.394010042731235,1.2013678967383414,0.9047992109199043,2.669445890701751,0
38.28724572488339,67.92554281756505,2600.681948852201,0.8275573427992935,-2.897483135636433,-3.5542477103292445,1.2717127195661513,0.49199804402042746,-1.9314745947354885,2.9409642898013693,1.8390220688709142,-5.322666973925536,1
43.07676324906868,68.09004108725628,2933.0985795350975,-1.4851073050505896,-5.874255329285345,-2.5147605992555153,0.6081706147255754,-1.8683139828976478,-0.9645433565009454,3.6700657429511105,-0.9916820088516292,-3.560551746411626,1
32.98811266346248,75.66725499745257,2496.11993279091,2.856205464641,1.2404429146618243,1.870901817749693,1.980381929980823,0.6171170175624425,-0.03151410309434688,5.6391336660501565,-4.509932337635274,-3.1297353225121034,1
20.8186490617207,64.207110417022,1336.7052990391321,-4.3586361662003705,-1.1071409072359524,-2.6115232383136204,1.4243394120224417,-0.09529518950946558,2.0121888474567076,0.8689755552791865,-4.4675704568040455,6.645475799814642,0
48.448266340836554,49.13462601020187,2380.4874474996554,-2.68580441833499,-2.4132677138466048,-1.5253310297392908,3.8387825255546564,-2.7691976863480017,-2.0014854516464564,3.611500379736658,2.198768247688486,-8.297576954302862,1
34.86518639796483,68.77449175709954,2397.835474536571,-2.969802731869269,0.1225159952336794,-3.410894844597848,-0.503899276285201,4.406713657448769,1.8633729120320428,3.368435419335846,-1.1555459094849374,5.221251346635245,0
53.043659780215044,79.26015814329656,4204.248862679064,0.520972006656732,-2.6353744192426034,0.971741059811752,-0.5211729572257862,-5.553186928940335,1.1710728543382625,-5.769535750034223,0.41281062073679387,0.9146054576863974,0
56.88141861696776,38.680972828751166,2200.2286079837504,-0.17893306685515298,-4.060539003268204,-1.5174865624776666,3.3734137844335903,-3.874920935537947,-1.4939623933635318,3.4737021993003196,0.5720323201962245,-9.834139771926708,1
46.93426719872437,76.21458530259464,3577.0757110319482,-4.510628508620947,-2.6425265398644306,0.8052322632755196,6.396019330238217,-0.7177173668832606,1.8717392088647795,0.752986942632774,4.734535064585029,-0.705763066662668,0
56.3867505071024,54.502801311363534,3073.235859482029,0.3606681655496091,1.3672351412887194,4.546493729076982,-1.7397891250540796,-0.7614520911950584,-3.3406137986324547,1.6190799010941481,-0.6169844888222757,-5.9516041438091465,1
48.14080475516206,70.48311363126913,3393.1138118588287,-5.095190561925189,0.18396591386252137,5.179980838997919,1.06260599333056,0.012682528852893338,4.922896845666652,-3.2193587049339554,2.0192181055792964,7.768234553191747,0
47.16627704751867,85.31684644921624,4024.0780164443427,-2.9608850428144846,-3.031067519184967,0.6436840780602373,3.867658170791332,-1.9386610558113437,2.0944960370483505,-2.7802991925917713,1.4401795463180544,3.487394105125434,0
23.14985983038955,69.68919758871039,1613.2951558709667,-3.839596191330701,-0.683665037857238,-3.3195989982094236,3.3766267191664503,5.8885591446711025,3.2709375440576327,1.1725851635888738,-0.07947491685898966,8.874738511817434,0
41.87278275971345,85.80845889560779,3593.038958281586,1.3547084869811017,-1.1366041038247383,5.296705012427576,-1.71593979843122,-2.4208963151254412,0.4672663390695604,-2.151064176769131,0.034288345460456116,-0.04614122018791625,0
47.79093480036602,60.89570171806923,2910.2625104307835,2.5398073809463937,1.9393613978312756,2.44703781531769,-2.44373579069279,3.445851078603049,-4.804667193337776,3.7198437301479554,-3.87934753190921,-4.011818317851964,1
48.06599771978304,54.243030605874885,2607.245385416104,-0.5942743287900711,-2.637486073226374,-2.037406332423376,1.3812274740639776,-2.370839767010595,-1.554245622155467,0.09285094793186421,1.5273394267095721,-4.9554004399653335,1
28.735415485942664,47.54159752410192,1366.1275577205315,-1.2586115252938952,-5.28385931890193,-3.015168712494476,6.538530556789068,0.8795795081161777,0.5353250451580542,0.7475753532039604,-5.176068690158835,3.016945841722978,0
